Tipe Silang,Tgl Beli,No LPB,Sales Beli,Supplier,Nama Barang,Qty Silang,HPP Beli,Tgl Jual,No SJ,Sales Jual,Customer
PF dipakai BC,2026-05-11,KB-LPBD-11052026-006,PF,"PT. SUBUR JAYA GEMILANG","ABC MUNGBEAN 24x250ml",100,77919.504,2026-05-09,SJ-777-09052026-006,BC,"PT. FORTUNE REEF ZONA"
PF dipakai BC,2026-05-07,KB-LPBD-07052026-003,PF,"PT. SUBUR JAYA GEMILANG","ABC GUAVA JUICE 24x250ML",250,139537,2026-05-09,SJ-777-09052026-006,BC,"PT. FORTUNE REEF ZONA"
PF dipakai BC,2026-05-07,KB-LPBD-07052026-003,PF,"PT. SUBUR JAYA GEMILANG","ABC TAMARIN 24x250ML",197,84229,2026-05-09,SJ-777-09052026-006,BC,"PT. FORTUNE REEF ZONA"
PF dipakai BC,2026-04-08,KB-LPBD-08042026-004,PF,"PT GLOBAL DIGITAL NIAGA","Emeron Shampo Black Shine 12X170Ml",15,113063.06,2026-05-09,SJ-680-09052026-010,BC,"PT. RAJA IMPEX"
PF dipakai BC,2026-04-22,KB-LPBD-22042026-003,PF,"BLIBLI","Emeron Shampo Black Shine 12X170Ml",5,126126.13,2026-05-09,SJ-680-09052026-010,BC,"PT. RAJA IMPEX"
PF dipakai BC,2026-04-08,KB-LPBD-08042026-004,PF,"PT GLOBAL DIGITAL NIAGA","Emeron Shampoo Hijab Anti Hair Fall 340Ml",100,217927.93,2026-05-09,SJ-680-09052026-010,BC,"PT. RAJA IMPEX"
PF dipakai BC,2026-05-07,KB-LPBD-07052026-007,PF,"BLIBLI","Emeron Shampo Hijab Clean& Fresh 340Ml",25,217881.646,2026-05-09,SJ-680-09052026-010,BC,"PT. RAJA IMPEX"
PF dipakai BC,2026-04-13,KB-LPBD-13042026-006,PF,"BLIBLI","Emeron Shampoo Black Shine 340Ml",50,217032.432,2026-05-09,SJ-680-09052026-010,BC,"PT. RAJA IMPEX"
PF dipakai BC,2026-04-13,KB-LPBD-13042026-006,PF,"BLIBLI","Emeron Shampo Soft & Smooth 340Ml",55,217032.432,2026-05-09,SJ-680-09052026-010,BC,"PT. RAJA IMPEX"
PF dipakai BC,2026-05-07,KB-LPBD-07052026-007,PF,"BLIBLI","Emeron Shampo Soft & Smooth 340Ml",35,217881.646,2026-05-09,SJ-680-09052026-010,BC,"PT. RAJA IMPEX"
PF dipakai BC,2026-04-22,KB-LPBD-22042026-003,PF,"BLIBLI","Emeron Shampo Dandruff Control 340Ml",50,226126.13,2026-05-09,SJ-680-09052026-010,BC,"PT. RAJA IMPEX"
PF dipakai BC,2026-05-07,KB-LPBD-07052026-007,PF,"BLIBLI","Emeron Shampo Hair Fall Control 340Ml",40,217881.6467,2026-05-09,SJ-680-09052026-010,BC,"PT. RAJA IMPEX"
PF dipakai BC,2026-06-11,KB-LPB-11062026-002,PF,"ALFA MIDI ","BINTANG ZERO 330ML",2,145000,2026-05-09,SJ-853-09052026-001,BC,"TOKO HIDUP MANDIRI"
PF dipakai BC,2026-04-07,KB-LPBD-07042026-005,PF,"Lotte Mart Kuningan City","Blue Band Serbaguna 200G",10,405405.405,2026-05-09,SJ-710-09052026-004,BC,"PT. RANI INVESTINDO"
BC dipakai PF,2026-05-05,KB-LPBD-05052026-004,BC,"PT INTI CAKRAWALA CITRA","Kit Kat Chocolate Drink 220Ml X 24",241,198198.198,2026-05-11,SJ-479-11052026-004,PF,"METRO IMPEX MAKMUR"
BC dipakai PF,2026-05-07,KB-LPBD-07052026-008,BC,"PT INTI CAKRAWALA CITRA","Kit Kat Chocolate Drink 220Ml X 24",458,198198.198,2026-05-11,SJ-479-11052026-004,PF,"METRO IMPEX MAKMUR"
PF dipakai BC,2026-04-16,KB-LPBD-16042026-001,PF,"LIEFAREL MULTINIAGA LEST","Ellips Hair Vitamin Smooth &  Shiny Blister (Yellow)",3,696764.12,2026-05-12,SJ-718-11052026-001,BC,"AHOK"
PF dipakai BC,2026-04-16,KB-LPBD-16042026-001,PF,"LIEFAREL MULTINIAGA LEST","Ellips Hair Vitamin Hair Treatment Blister (Pink)",5,696728.5,2026-05-12,SJ-718-11052026-001,BC,"AHOK"
PF dipakai BC,2026-04-16,KB-LPBD-16042026-001,PF,"LIEFAREL MULTINIAGA LEST","Ellips Hair Vitamin Hair Treatment Blister (Pink)",4,696728.5,2026-05-12,SJ-718-11052026-001,BC,"AHOK"
PF dipakai BC,2026-04-16,KB-LPBD-16042026-001,PF,"LIEFAREL MULTINIAGA LEST","Ellips Hair Vitamin Hair Treatment Blister (Pink)",3,696728.5,2026-05-12,SJ-718-11052026-001,BC,"AHOK"
PF dipakai BC,2026-04-16,KB-LPBD-16042026-001,PF,"LIEFAREL MULTINIAGA LEST","Ellips Hair Vitamin Hair Treatment Blister (Pink)",5,696728.5,2026-05-12,SJ-718-11052026-001,BC,"AHOK"
PF dipakai BC,2026-04-16,KB-LPBD-16042026-001,PF,"LIEFAREL MULTINIAGA LEST","Ellips Hair Vitamin Hair Treatment Blister (Pink)",2,696728.5,2026-05-12,SJ-718-11052026-001,BC,"AHOK"
PF dipakai BC,2026-04-16,KB-LPBD-16042026-001,PF,"LIEFAREL MULTINIAGA LEST","Ellips Hair Vitamin Smooth &  Shiny Blister (Yellow)",5,696764.12,2026-05-12,SJ-718-11052026-001,BC,"AHOK"
PF dipakai BC,2026-04-16,KB-LPBD-16042026-001,PF,"LIEFAREL MULTINIAGA LEST","Ellips Hair Vitamin Smooth &  Shiny Blister (Yellow)",3,696764.12,2026-05-12,SJ-718-11052026-001,BC,"AHOK"
PF dipakai BC,2026-04-16,KB-LPBD-16042026-001,PF,"LIEFAREL MULTINIAGA LEST","Ellips Hair Vitamin Smooth &  Shiny Blister (Yellow)",4,696764.12,2026-05-12,SJ-718-11052026-001,BC,"AHOK"
PF dipakai BC,2026-04-16,KB-LPBD-16042026-001,PF,"LIEFAREL MULTINIAGA LEST","Ellips Hair Vitamin Smooth &  Shiny Blister (Yellow)",5,696764.12,2026-05-12,SJ-718-11052026-001,BC,"AHOK"
PF dipakai BC,2026-04-16,KB-LPBD-16042026-001,PF,"LIEFAREL MULTINIAGA LEST","Ellips Hair Vitamin Smooth &  Shiny Blister (Yellow)",2,696764.12,2026-05-12,SJ-718-11052026-001,BC,"AHOK"
PF dipakai BC,2026-03-17,KB-LPBD-17032026-001,PF,"LIEFAREL MULTINIAGA LEST","Ellips Hair Vitamin Smooth & Shiny Jar (Yellow)",5,717894.594,2026-05-12,SJ-718-11052026-001,BC,"AHOK"
PF dipakai BC,2026-03-17,KB-LPBD-17032026-001,PF,"LIEFAREL MULTINIAGA LEST","Ellips Hair Vitamin Smooth & Shiny Jar (Yellow)",3,717894.594,2026-05-12,SJ-718-11052026-001,BC,"AHOK"
PF dipakai BC,2026-04-02,KB-LPB-02042026-002,PF,"HYPERMART - MALL CIPUTRA CIBUBUR","Ellips Hair Vitamin Smooth & Shiny Jar (Yellow)",1,756000,2026-05-12,SJ-718-11052026-001,BC,"AHOK"
PF dipakai BC,2026-05-05,KB-LPBD-05052026-006,PF,"PT. Indomarco Adi Prima Bogor","Indomie Goreng Special 85Gr",7,102860.3606,2026-05-15,SJ-578-15052026-007,BC,"PT. RAJA IMPEX"
PF dipakai BC,2026-05-20,KB-LPBD-20052026-002,PF,"PT. Indomarco Adi Prima Bogor","Indomie Goreng Special 85Gr",3,96204.003,2026-05-15,SJ-578-15052026-007,BC,"PT. RAJA IMPEX"
PF dipakai BC,2026-05-16,KB-LPB-16052026-002,PF,"PT SEKAR WANGI ADA PERKASA","Medicare Soap Light Blue Sport Fresh 80 Gr",200,170400,2026-05-16,SJ-370-16052026-002,BC,"MRS JINNY "
BC dipakai PF,2026-05-04,KB-LPB-04052026-001,BC,"HYPERMART DAAN MOGOT","Ellips Hair Vitamin Smooth &  Shiny Blister (Yellow)",2,655200,2026-05-18,SJ-240-18052026-003,PF,"PT RATU SETIA ABADI"
BC dipakai PF,2026-05-04,KB-LPB-04052026-002,BC,"HYPERMART PURI INDAH ","Ellips Hair Vitamin Smooth &  Shiny Blister (Yellow)",5,655200,2026-05-18,SJ-240-18052026-003,PF,"PT RATU SETIA ABADI"
BC dipakai PF,2026-05-04,KB-LPB-04052026-006,BC,"HPM EKALOS","Ellips Hair Vitamin Smooth &  Shiny Blister (Yellow)",3,655200,2026-05-18,SJ-240-18052026-003,PF,"PT RATU SETIA ABADI"
BC dipakai PF,2026-05-04,KB-LPB-04052026-008,BC,"Hypermart - Supermal Karawaci","Ellips Hair Vitamin Smooth &  Shiny Blister (Yellow)",5,655200,2026-05-18,SJ-240-18052026-003,PF,"PT RATU SETIA ABADI"
BC dipakai PF,2026-05-05,KB-LPB-05052026-001,BC,"Hypermart - Cyberpark Karawaci LKU","Ellips Hair Vitamin Smooth &  Shiny Blister (Yellow)",5,655200,2026-05-18,SJ-240-18052026-003,PF,"PT RATU SETIA ABADI"
BC dipakai PF,2026-05-05,KB-LPB-05052026-002,BC,"HYPERMART - MALL CIPUTRA CIBUBUR","Ellips Hair Vitamin Smooth &  Shiny Blister (Yellow)",4,655200,2026-05-18,SJ-240-18052026-003,PF,"PT RATU SETIA ABADI"
BC dipakai PF,2026-05-06,KB-LPB-06052026-004,BC,"HYPERMART GADING SERPONG","Ellips Hair Vitamin Smooth &  Shiny Blister (Yellow)",5,655200,2026-05-18,SJ-240-18052026-003,PF,"PT RATU SETIA ABADI"
BC dipakai PF,2026-05-07,KB-LPB-07052026-002,BC,"FMT MAXX BOX","Ellips Hair Vitamin Smooth &  Shiny Blister (Yellow)",1,655200,2026-05-18,SJ-240-18052026-003,PF,"PT RATU SETIA ABADI"
BC dipakai PF,2026-05-04,KB-LPB-04052026-001,BC,"HYPERMART DAAN MOGOT","Ellips Hair Vitamin Hair Treatment Blister (Pink)",1,655200,2026-05-18,SJ-240-18052026-003,PF,"PT RATU SETIA ABADI"
BC dipakai PF,2026-05-04,KB-LPB-04052026-006,BC,"HPM EKALOS","Ellips Hair Vitamin Hair Treatment Blister (Pink)",3,655200,2026-05-18,SJ-240-18052026-003,PF,"PT RATU SETIA ABADI"
BC dipakai PF,2026-05-04,KB-LPB-04052026-009,BC,"HYPERMART GOURMENT","Ellips Hair Vitamin Hair Treatment Blister (Pink)",3,655200,2026-05-18,SJ-240-18052026-003,PF,"PT RATU SETIA ABADI"
BC dipakai PF,2026-05-04,KB-LPB-04052026-008,BC,"Hypermart - Supermal Karawaci","Ellips Hair Vitamin Hair Treatment Blister (Pink)",5,655200,2026-05-18,SJ-240-18052026-003,PF,"PT RATU SETIA ABADI"
BC dipakai PF,2026-05-04,KB-LPB-04052026-002,BC,"HYPERMART PURI INDAH ","Ellips Hair Vitamin Hair Treatment Blister (Pink)",5,655200,2026-05-18,SJ-240-18052026-003,PF,"PT RATU SETIA ABADI"
BC dipakai PF,2026-05-05,KB-LPB-05052026-002,BC,"HYPERMART - MALL CIPUTRA CIBUBUR","Ellips Hair Vitamin Hair Treatment Blister (Pink)",4,655200,2026-05-18,SJ-240-18052026-003,PF,"PT RATU SETIA ABADI"
BC dipakai PF,2026-05-05,KB-LPB-05052026-001,BC,"Hypermart - Cyberpark Karawaci LKU","Ellips Hair Vitamin Hair Treatment Blister (Pink)",5,655200,2026-05-18,SJ-240-18052026-003,PF,"PT RATU SETIA ABADI"
BC dipakai PF,2026-05-06,KB-LPB-06052026-004,BC,"HYPERMART GADING SERPONG","Ellips Hair Vitamin Hair Treatment Blister (Pink)",5,655200,2026-05-18,SJ-240-18052026-003,PF,"PT RATU SETIA ABADI"
BC dipakai PF,2026-05-07,KB-LPB-07052026-002,BC,"FMT MAXX BOX","Ellips Hair Vitamin Hair Treatment Blister (Pink)",3,655200,2026-05-18,SJ-240-18052026-003,PF,"PT RATU SETIA ABADI"
BC dipakai PF,2026-05-13,KB-LPBD-13052026-003,BC,"LOTTE MART BINTARO","Sedaap Mie Goreng Isi 5 Bag 90Gr 8 X 5 X 91 Gr",27,88648.648,2026-05-18,SJ-234-18052026-001,PF,"PT. RAJA IMPEX"
BC dipakai PF,2026-05-15,KB-LPBD-15052026-002,BC,"Lotte Mart Fatmawati","Sedaap Mie Goreng Isi 5 Bag 90Gr 8 X 5 X 91 Gr",653,88648.648,2026-05-18,SJ-234-18052026-001,PF,"PT. RAJA IMPEX"
BC dipakai PF,2026-05-15,KB-LPBD-15052026-002,BC,"Lotte Mart Fatmawati","Sedaap Mie Goreng Isi 5 Bag 90Gr 8 X 5 X 91 Gr",27,88648.648,2026-05-18,SJ-234-18052026-001,PF,"PT. RAJA IMPEX"
BC dipakai PF,2026-05-16,KB-LPBD-16052026-001,BC,"PT SAYAP MAS UTAMA","Sedaap Mie Goreng Isi 5 Bag 90Gr 8 X 5 X 91 Gr",129,97416.315,2026-05-18,SJ-234-18052026-001,PF,"PT. RAJA IMPEX"
BC dipakai PF,2026-05-01,KB-LPB-01052026-002,BC,"Hypermart - Supermal Karawaci","Youc1000 Orange 140ML",15,0,2026-05-19,SJ-733-20052026-008,PF,"YAHYA "
BC dipakai PF,2026-05-04,KB-LPB-04052026-007,BC,"Hypermart - Supermal Karawaci","Youc1000 Orange 140ML",184,139980,2026-05-19,SJ-733-20052026-008,PF,"YAHYA "
BC dipakai PF,2026-05-04,KB-LPB-04052026-007,BC,"Hypermart - Supermal Karawaci","Youc1000 Orange 140ML",100,139980,2026-05-19,SJ-202-20052026-007,PF,"YOGA"
BC dipakai PF,2026-05-04,KB-LPB-04052026-007,BC,"Hypermart - Supermal Karawaci","Youc1000 Orange 140ML",600,139980,2026-05-19,SJ-979-20052026-006,PF,"ADRIAN "
BC dipakai PF,2026-05-04,KB-LPB-04052026-007,BC,"Hypermart - Supermal Karawaci","Youc1000 Orange 140ML",116,139980,2026-05-19,SJ-321-20052026-005,PF,"SINAR TERANG"
PF dipakai BC,2026-05-06,KB-LPBD-06052026-005,PF,"PT SINARMAS DISTRIBUSI NUSANTARA ","Kecap Bango 210ml / 265g",1,176576.58,2026-05-19,SJ-481-19052026-001,BC,"MAS HAR"
PF dipakai BC,2026-05-21,KB-LPBD-21052026-001,PF,"TIP TOP CIPUTAT","KECAP BANGO BOTOL 24x275ml",30,369369.369,2026-05-19,SJ-939-19052026-006,BC,"PT. RAJA IMPEX"
PF dipakai BC,2026-05-20,KB-LPBD-20052026-002,PF,"PT. Indomarco Adi Prima Bogor","Indomie Goreng Special 85Gr",1999,96204.003,2026-05-21,SJ-570-20052026-009,BC,"PT. RAJA IMPEX"
PF dipakai BC,2026-05-19,KB-LPB-19052026-002,PF,"HYPERMART PURI INDAH ","Youc1000 Orange 140ML",400,139980,2026-05-21,SJ-272-21052026-004,BC,"MARIANA"
PF dipakai BC,2026-05-19,KB-LPB-19052026-002,PF,"HYPERMART PURI INDAH ","Youc1000 Orange 140ML",716,139980,2026-05-21,SJ-695-21052026-003,BC,"PUTRA SERANG"
PF dipakai BC,2026-03-24,KB-LPBD-20260324-001,PF,"PT MATAHARI PUTRA PRIMA","Abc Kecap Pet 600Ml",500,19106.3063,2026-05-21,SJ-764-21052026-002,BC,"PT. INTRADITA PROSIMPEX"
PF dipakai BC,2026-05-19,KB-LPBD-19052026-005,PF,"PT ULTRA JAYA","ULTRA TEH KOTAK BLACKCURRANT 300ML",50,68018.018,2026-05-22,SJ-582-22052026-005,BC,"PT. MITRA ASIA SYNERGY"
PF dipakai BC,2026-05-19,KB-LPBD-19052026-005,PF,"PT ULTRA JAYA","TEH KOTAK JASMINE 24x300ML",50,68018.018,2026-05-22,SJ-582-22052026-005,BC,"PT. MITRA ASIA SYNERGY"
PF dipakai BC,2026-05-19,KB-LPBD-19052026-005,PF,"PT ULTRA JAYA","TEH KOTAK RASA APPLE 24x300ML",50,68018.018,2026-05-22,SJ-582-22052026-005,BC,"PT. MITRA ASIA SYNERGY"
PF dipakai BC,2026-05-19,KB-LPBD-19052026-005,PF,"PT ULTRA JAYA","TEH KOTAK RASA LEMON 24x300ML",50,68018.018,2026-05-22,SJ-582-22052026-005,BC,"PT. MITRA ASIA SYNERGY"
BC dipakai PF,2026-05-13,KB-LPB-13052026-004,BC,"Hypermart - Cyberpark Karawaci LKU","YOU C 1000 Orange Water 500ML",50,126336,2026-05-23,SJ-655-23052026-003,PF,"TOKO HIDUP MANDIRI"
BC dipakai PF,2026-05-20,KB-LPB-20052026-003,BC," HYPERMART VILLA MELATI ","Youc1000 Orange 140ML",20,139980,2026-05-23,SJ-655-23052026-003,PF,"TOKO HIDUP MANDIRI"
BC dipakai PF,2026-05-13,KB-LPB-13052026-004,BC,"Hypermart - Cyberpark Karawaci LKU","YOU C 1000 Orange Water 500ML",300,126336,2026-05-23,SJ-685-23052026-005,PF,"MAHKOTA BERKAH MANDIRI"
BC dipakai PF,2026-05-13,KB-LPB-13052026-004,BC,"Hypermart - Cyberpark Karawaci LKU","YOU C 1000 Orange Water 500ML",150,126336,2026-05-23,SJ-924-23052026-006,PF,"KO ATENG"
PF dipakai BC,2026-03-24,KB-LPBD-20260324-001,PF,"PT MATAHARI PUTRA PRIMA","Abc Kecap Pet 600Ml",37,19106.3063,2026-05-26,SJ-398-26052026-001,BC,"PT. INTRADITA PROSIMPEX"
PF dipakai BC,2026-03-24,KB-LPBD-20260324-001,PF,"PT MATAHARI PUTRA PRIMA","Abc Kecap Pet 600Ml",463,19106.3063,2026-05-26,SJ-183-25052026-006,BC,"PT. INTRADITA PROSIMPEX"
BC dipakai PF,2026-05-20,KB-LPB-20052026-003,BC," HYPERMART VILLA MELATI ","Youc1000 Orange 140ML",25,139980,2026-05-29,SJ-436-29052026-007,PF,"NGESTI ANAM"
BC dipakai PF,2026-05-13,KB-LPB-13052026-004,BC,"Hypermart - Cyberpark Karawaci LKU","YOU C 1000 Orange Water 500ML",10,126336,2026-05-29,SJ-436-29052026-007,PF,"NGESTI ANAM"
PF dipakai BC,2026-05-28,KB-LPB-28052026-004,PF,"HYPERMART PURI INDAH ","Kecap Bango Refill 700Ml",500,240000,2026-05-30,SJ-911-30052026-002,BC,"Pak JOKO"
BC dipakai PF,2026-05-13,KB-LPB-13052026-004,BC,"Hypermart - Cyberpark Karawaci LKU","YOU C 1000 Orange Water 500ML",75,126336,2026-06-02,SJ-327-02062026-002,PF,"KO ATENG"
BC dipakai PF,2026-06-13,KB-LPB-13062026-004,BC,"Hypermart - Cyberpark Karawaci LKU","Youc1000 Orange 140ML",50,139980,2026-06-15,SJ-311-15062026-004,PF,"YANI JELAMBAR"
BC dipakai PF,2026-05-25,KB-LPBD-25052026-005,BC,"Hypermart - Cyberpark Karawaci LKU","Oreo Sandwich Blueberyy 105Gr",114,141621.6216,2026-06-22,SJ-657-22062026-008,PF,"PT. INTRADITA PROSIMPEX"
BC dipakai PF,2026-05-07,KB-LPB-07052026-002,BC,"FMT MAXX BOX","Ellips Hair Vitamin Smooth &  Shiny Blister (Yellow)",2,655200,2026-06-22,SJ-474-22062026-009,PF,"PT RATU SETIA ABADI"
BC dipakai PF,2026-06-24,KB-LPBD-24062026-005,BC,"Lotte Mart Fatmawati","MIE SEDAAP CUP  KOREAN SPICY SOUP  12x75gr",35,41891.891,2026-06-30,SJ-216-30062026-005,PF,"PT. RAJA IMPEX"
